59	38094
59	25764
59	60757
59	1612
59	62035
59	64123
38094	59
38094	53368
38094	45339
38094	75833
25764	59
25764	16008
25764	22576
25764	57900
60757	59
60757	13996
60757	38840
60757	39795
60	69265
60	82938
60	4737
60	35717
69265	60
69265	18267
69265	99814
82938	60
82938	21153
82938	47107
61	68211
61	66070
61	34139
61	68970
68211	61
68211	13357
68211	79768
66070	61
66070	5497
66070	19073
66070	60143
66070	85420
62	51484
62	90111
62	82166
51484	62
51484	62728
51484	37992
90111	62
90111	37836
82166	62
63	46408
63	48586
63	11664
63	55783
46408	63
46408	11897
46408	42913
46408	53942
46408	77368
46408	86641
48586	63
48586	23010
48586	82707
64	58232
64	6464
64	89137
64	6232
64	45341
64	48023
58232	64
58232	7834
58232	74209
6464	64
6464	6822
6464	8954
6464	71407
89137	64
89137	59052
89137	31386
65	86245
65	37952
65	15186
86245	65
86245	18082
37952	65
37952	35846
37952	37671
15186	65
15186	12660
15186	45490
15186	55962
66	34206
66	5601
66	7449
34206	66
34206	83491
34206	77582
34206	97964
5601	66
5601	93961
5601	21438
7449	66
7449	7487
7449	89629
7449	14297
7449	21475
7449	88771
67	39387
67	72305
67	45249
67	51417
39387	67
39387	1711
39387	34218
39387	36259
72305	67
72305	33892
72305	94001
72305	90311
72305	92940
68	50153
68	82494
68	26340
68	21062
68	25090
68	41880
68	71729
50153	68
50153	65754
50153	46542
50153	82170
82494	68
82494	8297
82494	54825
82494	77310
26340	68
26340	3833
26340	16134
26340	35833
69	63079
69	11594
69	897
69	17956
69	27911
69	31731
69	34142
63079	69
63079	9057
63079	73386
11594	69
11594	52766
11594	69496
70	66409
70	66958
70	98154
70	90992
66409	70
66409	60873
66409	86524
66958	70
66958	85558
98154	70
98154	13827
71	33020
71	25287
71	11580
71	24874
33020	71
33020	28320
33020	56428
25287	71
25287	66231
72	25638
72	86735
72	31764
72	28623
72	42369
25638	72
25638	35306
25638	7240
25638	81185
25638	79641
86735	72
86735	18583
86735	62090
86735	62196
86735	87892
31764	72
31764	64059
73	87679
73	46774
73	75506
73	14276
73	75002
87679	73
87679	58630
87679	93975
46774	73
46774	26058
46774	37353
46774	59395
46774	85649
75506	73
75506	2074
75506	63911
75506	75060
74	32029
74	5124
32029	74
32029	93380
32029	42046
32029	73086
5124	74
5124	78696
5124	8391
5124	36588
5124	93869
75	46519
75	42730
75	3124
46519	75
46519	21758
46519	93988
42730	75
42730	22507
42730	39963
76	82219
76	62685
76	15970
82219	76
82219	19247
82219	54405
62685	76
62685	19408
62685	22015
62685	63556
15970	76
15970	18658
15970	51158
77	73550
77	64539
77	42813
77	5555
77	38323
73550	77
73550	2612
73550	52542
64539	77
64539	12756
64539	19942
42813	77
42813	22115
42813	33909
78	71337
78	54367
78	90691
78	4211
78	10143
71337	78
71337	4819
71337	98951
71337	53733
54367	78
54367	13078
54367	32596
54367	33599
54367	52174
54367	66469
90691	78
90691	57710
79	83327
79	45565
83327	79
83327	8194
83327	52018
45565	79
45565	41457
45565	78953
45565	86551
80	42987
80	51689
80	29109
80	30068
80	57912
42987	80
42987	75939
42987	67905
51689	80
51689	5042
81	86470
81	84032
81	8534
86470	81
86470	54831
86470	81069
84032	81
84032	4187
8534	81
8534	23530
8534	82142
82	49705
82	62610
82	5928
82	37132
82	95675
49705	82
49705	27814
49705	28137
62610	82
62610	39947
83	73520
83	21079
73520	83
73520	12744
73520	27080
73520	78100
73520	82386
21079	83
21079	88880
21079	4486
84	77157
84	1505
84	11760
77157	84
77157	9131
77157	10377
77157	17670
77157	30143
77157	60707
77157	70405
77157	89953
77157	95860
85	89213
85	93233
85	16491
85	28887
85	30598
89213	85
89213	53200
89213	77878
93233	85
93233	63148
93233	44329
93233	98949
93233	99567
86	11831
86	94786
86	33031
86	17347
11831	86
11831	5726
11831	73074
11831	91915
94786	86
94786	15565
33031	86
33031	53025
87	8674
87	19381
87	81866
87	36912
87	29725
87	64042
87	79193
8674	87
8674	96332
8674	83509
19381	87
19381	89709
19381	75244
19381	90106
81866	87
81866	1796
81866	52936
81866	56409
81866	80964
36912	87
36912	23727
36912	77704
36912	52125
88	74036
88	93420
88	25874
88	1794
88	27330
88	76925
88	95724
74036	88
74036	32338
74036	81307
93420	88
93420	1566
93420	36496
25874	88
25874	23516
25874	33077
25874	52592
25874	57059
89	44828
89	83071
89	14594
89	1440
89	33153
44828	89
44828	16514
44828	20588
44828	79828
83071	89
83071	62711
83071	99273
14594	89
14594	6258
14594	11793
14594	18802
14594	28450
90	49479
90	34356
90	6479
90	7841
90	19914
90	33528
90	51379
49479	90
49479	5869
49479	347
34356	90
34356	13253
34356	33768
34356	34079
91	65753
91	49894
91	98852
65753	91
65753	12012
65753	22660
49894	91
49894	12824
92	84865
92	12856
92	7638
92	81899
92	88012
84865	92
84865	11927
84865	22465
12856	92
12856	9605
12856	26549
12856	94209
93	431
93	84197
93	45295
431	93
431	71915
431	19060
431	39325
84197	93
84197	18835
45295	93
45295	65092
45295	23132
94	86755
94	69542
94	18309
94	37077
86755	94
86755	21913
86755	22736
69542	94
69542	2043
69542	53103
69542	70868
95	68368
95	43418
95	82202
68368	95
68368	11298
68368	41662
68368	82486
43418	95
43418	11856
43418	25230
43418	43249
43418	87054
96	67296
96	68475
96	6649
96	2423
67296	96
67296	66408
67296	68898
68475	96
68475	92311
6649	96
6649	10016
6649	58770
6649	73626
97	70149
97	67679
97	28806
70149	97
70149	53902
70149	83200
67679	97
67679	3891
28806	97
28806	62676
98	45614
98	71613
98	70748
98	24093
98	64218
45614	98
45614	88043
45614	51561
45614	57663
45614	98263
71613	98
71613	54553
70748	98
70748	61521
70748	65686
99	10268
99	19289
99	41574
10268	99
10268	94413
10268	10732
10268	44837
19289	99
19289	85235
41574	99
41574	52250
100	80772
100	97854
100	47750
100	65139
80772	100
80772	2250
80772	93028
97854	100
97854	14203
97854	19340
97854	84785
47750	100
47750	94969
47750	54371
101	80214
101	61983
101	7791
101	62604
101	71172
80214	101
80214	20710
80214	53509
80214	64180
61983	101
61983	5873
61983	23892
61983	80192
7791	101
7791	45489
7791	64165
7791	39549
7791	87585
102	41056
102	82429
102	87774
102	53696
102	5789
41056	102
41056	29789
41056	83241
41056	48267
82429	102
82429	39057
87774	102
87774	20326
53696	102
53696	2284
53696	33592
103	24953
103	98167
103	73473
103	77906
24953	103
24953	11599
24953	13895
24953	23491
98167	103
98167	2571
98167	56958
73473	103
73473	55605
73473	55388
104	53950
104	52440
104	34867
53950	104
53950	27752
53950	34021
53950	52841
52440	104
52440	15169
105	92827
105	90462
105	58928
92827	105
92827	9882
92827	17412
90462	105
90462	80393
58928	105
58928	12933
58928	46943
58928	3970
58928	89446
106	65149
106	88723
106	45185
106	65912
65149	106
65149	5090
65149	5966
65149	50343
65149	93474
65149	96019
88723	106
88723	72409
88723	83243
107	76039
107	96482
107	1400
76039	107
76039	61627
76039	72376
96482	107
96482	61532
96482	46532
1400	107
1400	93667
1400	73027
1400	3189
1400	33804
1400	40644
1400	98229
108	90297
108	76502
108	65681
108	4837
90297	108
90297	78097
76502	108
76502	5442
76502	94736
65681	108
65681	39910
65681	18872
65681	94419
109	4070
109	46125
109	48053
109	22865
4070	109
4070	76640
4070	53632
46125	109
46125	23945
46125	46049
48053	109
48053	3446
48053	95114
110	3759
110	61824
110	1243
110	51879
110	63203
110	84840
3759	110
3759	41398
3759	37017
61824	110
61824	7908
61824	97836
111	54786
111	42707
111	4800
111	39645
111	63334
54786	111
54786	41621
54786	19123
54786	70892
42707	111
42707	27274
42707	28259
42707	41485
42707	63118
112	58860
112	16474
112	55507
112	37152
112	58948
58860	112
58860	2834
58860	41896
16474	112
16474	10208
16474	14180
55507	112
55507	7555
55507	82710
113	25358
113	39883
113	12569
113	31621
25358	113
25358	99310
39883	113
39883	32170
12569	113
12569	70731
12569	85921
114	9500
114	42435
114	3520
114	10988
114	23485
114	85605
9500	114
9500	6284
9500	9474
9500	28027
9500	46683
9500	77281
42435	114
42435	4201
42435	21993
115	76904
115	34898
76904	115
76904	6935
76904	7531
34898	115
34898	54165
34898	37472
34898	63286
116	81037
116	48430
116	17076
81037	116
81037	1093
81037	25127
81037	73470
81037	83747
48430	116
48430	17986
48430	2685
117	50808
117	71531
117	65330
117	69642
50808	117
50808	13187
50808	82993
71531	117
71531	66641
71531	78889
118	36170
118	94897
118	69988
36170	118
36170	24615
36170	87545
94897	118
94897	61749
94897	73138
69988	118
69988	22189
69988	47619
69988	66599
69988	83210
119	50826
119	17337
119	61872
119	15798
119	28315
50826	119
50826	20783
17337	119
17337	90430
17337	3361
17337	33203
61872	119
61872	15840
61872	3620
120	35032
120	14966
120	15965
120	37905
35032	120
35032	24522
35032	81751
14966	120
14966	42261
14966	1792
121	68658
121	88408
121	6642
68658	121
68658	21777
68658	26596
68658	45634
88408	121
88408	19120
88408	55924
88408	73081
122	50995
122	14101
50995	122
50995	14193
50995	39679
14101	122
14101	11844
123	79492
123	19735
123	63769
123	72473
79492	123
79492	19589
79492	97826
19735	123
19735	43481
19735	66914
19735	82084
19735	97456
63769	123
63769	37820
63769	67832
63769	69216
124	74824
124	90164
124	96801
124	52208
74824	124
74824	2154
90164	124
90164	67345
96801	124
96801	67451
52208	124
52208	26235
125	10036
125	52179
125	82118
125	64358
10036	125
10036	9976
10036	23107
10036	22157
10036	30486
52179	125
52179	7445
52179	64358
82118	125
82118	27792
82118	37512
126	39390
126	99324
126	50574
126	44455
39390	126
39390	13128
39390	80116
99324	126
99324	93880
50574	126
50574	28709
127	40519
127	36174
127	16581
127	21595
127	66034
40519	127
40519	93177
40519	80817
36174	127
36174	20236
36174	83480
16581	127
16581	10889
16581	84463
16581	54789
128	47720
128	55795
128	62823
128	22001
128	36519
47720	128
47720	41851
47720	91152
55795	128
55795	30606
55795	56506
55795	77187
62823	128
62823	52169
129	76414
129	97613
129	53785
129	25236
129	27855
76414	129
76414	15842
76414	48039
76414	89520
97613	129
97613	85829
97613	35766
97613	12510
53785	129
53785	93484
53785	95130
130	36090
130	4954
130	28102
36090	130
36090	12137
36090	70589
36090	92114
4954	130
4954	2226
4954	80108
131	12927
131	61909
131	15301
131	89053
12927	131
12927	70764
12927	23852
12927	81733
61909	131
61909	95111
61909	41310
61909	74783
132	63040
132	28641
132	73053
132	39032
132	91331
63040	132
63040	11528
63040	15997
63040	34622
63040	41092
28641	132
28641	5718
28641	54350
28641	86978
28641	96176
73053	132
73053	25788
73053	22873
133	6940
133	92626
133	55970
133	4806
6940	133
6940	4840
6940	8183
6940	27483
6940	30062
92626	133
92626	6393
92626	25890
55970	133
55970	5125
55970	14901
55970	25884
55970	30439
134	98320
134	2387
134	66536
98320	134
98320	74909
98320	11058
98320	94800
2387	134
2387	98324
2387	32224
2387	39977
2387	49040
135	33952
135	16521
135	15192
135	1434
33952	135
33952	63088
16521	135
16521	57854
15192	135
15192	2969
15192	73545
15192	63946
15192	86427
136	39163
136	27968
136	80582
39163	136
39163	14758
39163	46908
27968	136
27968	25165
27968	65746
137	46744
137	90460
137	78527
46744	137
46744	15369
46744	65648
90460	137
90460	12485
90460	45825
90460	84139
138	75387
138	75363
138	42769
138	8839
138	72461
75387	138
75387	20687
75387	46505
75387	80966
75363	138
75363	21071
75363	25617
75363	48381
42769	138
42769	45442
42769	84576
139	6537
139	86298
139	65166
139	10075
139	35984
139	44725
6537	139
6537	9421
6537	9537
86298	139
86298	921
65166	139
65166	46993
140	50000
140	46144
140	21802
140	44244
140	59090
50000	140
50000	1805
50000	59946
46144	140
46144	22147
46144	56179
46144	56406
141	2886
141	53192
141	21622
141	35530
2886	141
2886	8408
2886	75350
2886	43356
2886	58527
2886	59731
53192	141
53192	42920
53192	70209
142	60230
142	60346
142	61106
60230	142
60230	74297
60230	60323
60346	142
60346	93133
60346	34603
60346	97174
143	90991
143	85942
143	3000
143	16552
143	60330
90991	143
90991	18056
90991	34368
90991	77476
85942	143
85942	93290
144	61251
144	52991
144	733
144	1885
61251	144
61251	43027
61251	83310
52991	144
52991	13347
52991	2005
145	13802
145	51094
145	21643
145	22900
13802	145
13802	14805
13802	12643
13802	19522
13802	44091
13802	46682
51094	145
51094	10314
51094	13838
146	68161
146	26364
146	57698
146	753
146	15216
146	38301
146	91553
68161	146
68161	34850
68161	44102
26364	146
26364	5569
26364	33263
26364	73280
57698	146
57698	54040
57698	80255
147	54803
147	89801
147	75687
54803	147
54803	11335
54803	18178
54803	19580
54803	54249
89801	147
89801	14783
89801	14953
89801	21086
89801	84868
89801	99586
148	72524
148	19422
148	503
148	18502
148	42331
148	57767
148	89219
72524	148
72524	16395
72524	93823
19422	148
19422	13593
19422	89772
149	49760
149	85782
149	37916
49760	149
49760	19071
49760	8531
85782	149
85782	7137
85782	91153
150	95252
150	54416
150	600
95252	150
95252	73654
54416	150
54416	37095
54416	98194
151	53104
151	22732
151	15302
53104	151
53104	27333
22732	151
22732	52539
22732	31242
22732	92059
152	89578
152	42347
152	37593
152	51461
89578	152
89578	3038
89578	60163
89578	73584
89578	85337
42347	152
42347	83060
42347	33561
42347	53626
42347	58151
42347	96804
153	95661
153	25304
153	56734
153	69546
95661	153
95661	36479
95661	67824
25304	153
25304	13453
25304	74970
25304	58382
25304	62555
56734	153
56734	49737
154	82855
154	50540
154	5086
82855	154
82855	19587
50540	154
50540	30608
155	7894
155	24512
155	21823
155	20644
155	43227
7894	155
7894	93263
7894	39521
24512	155
24512	95080
24512	56430
24512	26361
24512	83626
21823	155
21823	92369
21823	51439
21823	32633
21823	43822
156	91914
156	88735
156	81336
91914	156
91914	87053
88735	156
88735	20430
88735	31030
81336	156
81336	6550
157	20886
157	2238
157	39525
157	59053
157	65240
20886	157
20886	5946
20886	10618
2238	157
2238	3659
2238	636
158	82589
158	10534
158	71400
158	75159
82589	158
82589	502
82589	4773
82589	20458
82589	55678
10534	158
10534	3671
10534	8322
10534	51790
159	44182
159	62312
44182	159
44182	33946
44182	37849
62312	159
62312	97053
62312	60028
62312	91144
62312	98218
160	40530
160	56295
160	25705
160	2163
160	47316
160	74122
40530	160
40530	83267
56295	160
56295	41240
56295	41930
56295	84253
25705	160
25705	88052
25705	42840
161	25176
161	45661
161	87396
25176	161
25176	10879
25176	84372
45661	161
45661	2148
45661	3464
45661	38717
45661	43615
162	6686
162	82752
162	50973
6686	162
6686	80578
6686	52848
82752	162
82752	62978
163	28817
163	80441
163	55407
163	71331
28817	163
28817	52201
80441	163
80441	43536
80441	78591
164	33839
164	76423
164	82101
164	4199
164	15232
164	37345
164	56732
164	90022
33839	164
33839	10771
33839	10949
33839	93727
76423	164
76423	10251
76423	12061
82101	164
82101	42072
82101	83675
165	96690
165	6474
165	83145
96690	165
96690	71486
6474	165
6474	85736
6474	68305
83145	165
83145	15178
83145	11208
166	2836
166	63937
2836	166
2836	12999
2836	4621
2836	36891
2836	37568
63937	166
63937	4819
63937	59327
63937	81746
167	33746
167	78018
167	61736
33746	167
33746	45431
33746	74033
33746	55167
78018	167
78018	57883
78018	75981
61736	167
61736	28110
61736	94083
168	37815
168	23666
168	14243
168	57238
37815	168
37815	27845
37815	31672
37815	63906
23666	168
23666	65340
23666	88780
23666	69444
23666	32745
23666	34024
169	98367
169	3761
169	29241
169	13585
169	41146
98367	169
98367	49608
98367	425
3761	169
3761	21569
3761	75315
3761	16752
3761	31740
29241	169
29241	33766
29241	23418
29241	45942
29241	55064
29241	72140
170	68433
170	9999
170	71911
170	18194
170	31824
170	51217
170	53514
170	71820
68433	170
68433	62847
9999	170
9999	14025
9999	43285
71911	170
71911	61548
71911	87919
71911	3012
171	51208
171	50763
171	23374
171	70035
51208	171
51208	51110
51208	64800
50763	171
50763	8155
50763	50190
23374	171
23374	44591
23374	75693
172	97258
172	93471
172	2031
172	39040
172	60759
97258	172
97258	11624
97258	37816
93471	172
93471	11280
93471	14341
173	24039
173	11685
173	37145
173	51564
173	68514
24039	173
24039	21689
24039	22758
24039	52607
24039	97264
11685	173
11685	6188
11685	17369
174	33233
174	79781
174	52596
174	42250
33233	174
33233	85588
33233	4910
33233	95309
79781	174
79781	32691
79781	80753
52596	174
52596	51978
175	66119
175	89777
175	85509
66119	175
66119	1869
66119	1967
66119	63314
89777	175
89777	51607
89777	72263
176	52621
176	13195
176	92974
52621	176
52621	9978
52621	36710
13195	176
13195	77699
13195	71307
13195	86574
92974	176
92974	2105
92974	10434
177	47224
177	45274
177	2224
177	70912
47224	177
47224	44844
47224	5261
47224	85479
45274	177
45274	87616
45274	56965
45274	61016
178	88299
178	92489
178	10924
178	23348
88299	178
88299	75706
92489	178
92489	9711
92489	71614
179	86545
179	37900
179	51190
86545	179
86545	35461
86545	71427
37900	179
37900	828
37900	72205
37900	98961
180	61109
180	75076
61109	180
61109	20703
61109	27336
61109	63834
61109	71737
75076	180
75076	23193
75076	53427
181	49223
181	91233
181	94833
49223	181
49223	50871
49223	29343
49223	76258
49223	84410
91233	181
91233	23824
91233	24863
91233	44537
94833	181
94833	3905
94833	17635
182	36177
182	57349
182	43148
182	18860
36177	182
36177	52195
36177	5490
36177	37814
57349	182
57349	25679
57349	85906
57349	62638
43148	182
43148	35073
43148	53541
43148	49914
43148	62977
183	41605
183	29453
41605	183
41605	24190
41605	32850
41605	47315
41605	85343
29453	183
29453	2778
29453	78304
184	53986
184	90235
184	96153
53986	184
53986	9281
53986	38252
90235	184
90235	93541
185	8349
185	15555
185	71068
185	97690
8349	185
8349	665
15555	185
15555	30481
15555	25925
15555	66453
15555	80336
186	24965
186	37100
186	81607
24965	186
24965	23343
24965	27686
24965	74022
37100	186
37100	20136
187	71280
187	42425
187	2311
187	11678
71280	187
71280	1932
71280	21935
71280	23512
42425	187
42425	9120
42425	39519
42425	55243
188	51206
188	91754
188	81906
188	44829
51206	188
51206	86664
51206	40908
51206	93033
91754	188
91754	17330
91754	30324
91754	34294
91754	74786
81906	188
81906	41153
81906	57494
189	22570
189	26388
189	3346
22570	189
22570	11706
26388	189
26388	74691
26388	54110
26388	79479
3346	189
3346	3697
3346	74370
190	23819
190	52124
23819	190
23819	8336
52124	190
52124	7576
191	679
191	8502
191	5894
191	23056
191	33574
679	191
679	21645
679	3186
679	3045
679	67410
8502	191
8502	71187
8502	83432
5894	191
5894	86321
5894	55730
5894	67007
192	90804
192	83801
192	60425
192	42968
90804	192
90804	62269
90804	20091
83801	192
83801	2386
83801	20516
83801	23867
83801	97171
60425	192
60425	19789
60425	49692
193	26603
193	29769
193	91024
193	79072
193	84487
26603	193
26603	78738
26603	54164
26603	59104
29769	193
29769	8489
29769	28954
29769	74503
91024	193
91024	4031
91024	21072
91024	34137
194	77607
194	95722
194	43960
77607	194
77607	42080
77607	1729
95722	194
95722	37453
43960	194
43960	79304
43960	58131
195	5548
195	16830
195	80162
195	4779
195	20844
5548	195
5548	94994
5548	38373
5548	13036
5548	28196
16830	195
16830	62422
16830	58039
16830	78314
80162	195
80162	819
80162	25767
80162	67509
196	14672
196	13730
196	83888
14672	196
14672	54715
14672	59498
13730	196
13730	3448
13730	36779
83888	196
83888	565
197	70650
197	61188
197	24268
70650	197
70650	1136
70650	6813
61188	197
61188	4595
198	64419
198	98428
198	31236
198	41326
198	55088
198	60670
64419	198
64419	54074
64419	73502
98428	198
98428	69820
199	25433
199	52008
199	95224
199	45246
199	16544
199	38944
199	56824
199	81528
25433	199
25433	11143
25433	21024
25433	72686
25433	84943
52008	199
52008	36144
52008	5322
95224	199
95224	12257
95224	18605
45246	199
45246	56797
45246	70044
200	19755
200	73716
