349	11
385	106
385	163
108	269
108	63
108	387
108	424
108	470
269	108
269	231
269	317
109	211
109	290
109	88
211	109
211	126
290	109
219	110
219	158
219	164
111	222
111	39
111	187
111	337
111	411
222	111
222	183
222	192
222	243
222	361
112	357
112	380
112	475
475	112
475	413
361	113
361	222
361	224
361	399
114	85
114	88
114	132
114	435
116	178
116	4
116	189
116	359
178	116
178	149
178	198
118	142
118	59
118	158
118	445
142	118
142	77
142	456
120	452
120	348
120	248
348	120
348	65
348	453
121	20
121	292
121	166
121	332
121	373
122	344
122	276
122	310
122	369
276	122
276	159
276	181
310	122
310	307
310	421
310	492
123	256
123	410
123	125
410	123
410	240
410	307
125	123
125	217
125	494
125	210
287	124
287	204
287	226
287	230
287	232
494	125
494	267
494	311
126	66
126	360
126	189
126	211
129	104
129	424
129	303
129	232
129	273
129	399
424	129
424	384
424	108
424	488
130	413
130	230
130	265
130	353
230	130
230	435
230	287
131	176
131	333
131	225
131	284
131	419
132	114
132	347
132	445
132	218
132	340
347	132
347	304
445	132
445	427
445	118
445	479
133	105
133	461
134	10
134	298
134	159
134	220
298	134
298	280
298	378
159	134
159	276
343	135
343	262
343	427
460	137
460	152
460	158
488	139
488	424
488	422
141	96
141	428
141	296
141	365
428	141
428	180
428	396
428	472
456	142
456	145
144	404
144	285
404	144
404	223
404	83
146	197
146	205
146	100
146	239
146	429
205	146
205	318
205	448
148	412
148	90
148	386
148	369
148	433
386	148
386	248
386	151
150	139
150	473
150	95
473	150
473	181
473	207
473	255
473	474
151	357
151	32
151	175
151	263
151	275
151	386
152	140
152	466
152	408
152	315
152	460
466	152
466	309
272	154
272	63
272	421
156	406
156	20
156	355
406	156
406	167
406	223
406	376
157	331
157	382
331	157
331	173
331	201
158	118
158	364
158	219
158	461
158	359
158	460
364	158
364	484
364	492
387	161
387	268
387	108
162	313
313	162
313	97
313	393
163	227
163	385
163	417
163	297
227	163
227	304
227	77
227	60
227	329
417	163
417	177
417	201
346	166
346	289
346	366
167	421
167	96
167	406
421	167
421	196
421	272
421	310
168	292
168	110
168	464
168	497
169	382
169	63
171	452
171	68
171	87
171	400
172	190
172	25
172	195
172	199
172	440
195	172
195	139
195	231
173	331
173	409
173	241
173	229
173	263
241	173
241	101
241	483
174	28
174	270
174	321
270	174
270	271
270	432
270	453
198	178
198	46
198	426
179	454
179	128
179	358
454	179
454	376
454	443
180	444
180	110
180	428
444	180
444	184
181	473
181	115
181	325
181	276
181	415
325	181
325	301
325	281
224	183
224	13
224	247
224	361
184	77
184	382
184	147
184	441
184	444
186	145
186	321
186	251
186	483
188	397
188	422
188	8
188	439
397	188
422	188
422	374
422	416
422	488
189	116
189	126
189	204
191	86
191	461
191	62
192	222
192	258
192	212
192	223
192	342
212	192
212	300
193	94
193	452
193	175
193	236
193	238
193	308
194	182
194	233
233	194
233	319
233	254
196	78
196	421
196	249
196	257
196	268
196	324
394	199
394	214
394	352
200	395
200	326
200	136
200	279
395	200
395	207
395	55
201	99
201	94
201	331
201	417
229	202
229	173
229	170
237	202
237	43
237	405
237	390
323	203
323	392
323	389
204	287
204	244
204	189
204	245
244	204
244	411
448	205
448	413
448	396
206	89
206	266
438	209
438	354
210	23
210	297
210	125
210	277
300	212
300	225
300	71
214	288
214	394
214	182
214	433
215	86
215	202
215	65
220	134
220	78
220	61
221	477
221	20
221	314
221	383
221	384
223	192
223	406
223	404
223	429
363	225
363	345
363	110
304	227
304	347
228	139
228	10
228	389
435	230
435	114
435	332
231	185
231	269
231	195
232	287
232	129
232	451
319	233
319	57
319	332
319	374
254	233
254	264
234	7
234	113
234	286
235	434
235	467
235	356
235	414
467	235
467	18
467	307
356	235
356	281
356	449
236	193
236	463
236	242
236	250
236	322
463	236
463	263
463	85
238	336
238	193
238	458
238	379
336	238
336	250
239	58
239	25
239	146
239	450
240	410
240	9
240	482
482	240
482	253
482	264
243	92
243	222
243	280
243	314
280	243
280	298
280	242
280	294
411	244
411	327
411	111
411	426
245	24
245	82
245	204
455	246
455	302
455	432
247	224
247	375
375	247
375	369
249	350
249	196
350	249
350	334
250	336
250	19
250	102
250	236
491	251
491	419
491	6
264	254
264	72
264	482
255	351
255	442
255	473
351	255
351	17
442	255
442	49
442	128
471	256
471	322
257	147
257	196
259	354
259	420
420	259
420	64
420	117
260	267
267	260
267	479
267	494
267	328
267	330
262	343
262	341
263	463
263	151
263	173
263	368
479	267
479	445
479	274
268	387
268	196
273	129
273	199
273	373
274	461
274	446
274	302
274	479
274	498
446	274
446	33
446	312
446	481
284	45
284	127
284	131
289	61
289	464
289	346
291	43
295	46
295	47
296	124
296	141
296	292
296	439
302	393
302	455
302	274
393	302
393	313
393	337
339	305
339	308
307	54
307	310
307	410
307	467
453	308
453	270
453	348
309	466
309	383
309	398
383	309
383	221
383	70
311	494
311	294
311	75
314	243
314	103
314	221
315	378
315	16
315	152
378	315
378	298
378	449
316	44
316	472
316	81
317	380
317	416
317	269
317	403
317	414
416	317
416	384
416	430
416	422
320	54
320	366
366	320
366	346
366	371
322	471
322	236
322	389
322	485
322	495
327	153
327	411
328	267
328	412
328	441
329	39
329	227
329	377
332	35
332	319
332	121
332	435
334	261
334	350
334	78
334	451
340	23
340	132
340	490
342	440
342	192
342	37
440	342
440	54
440	172
345	363
345	216
352	394
352	431
431	352
431	43
353	130
353	208
353	75
359	116
359	106
359	158
362	199
362	297
362	312
365	37
365	51
365	141
365	396
369	148
369	122
369	375
370	368
370	258
371	282
371	170
371	366
372	85
372	437
372	451
372	374
372	470
451	372
451	334
451	232
373	273
373	121
374	319
374	422
374	72
374	372
376	454
376	406
379	441
379	238
441	379
441	184
441	328
389	285
389	323
389	322
389	228
390	237
390	75
390	355
396	365
396	330
396	428
396	448
396	462
398	80
398	309
403	317
403	409
423	407
423	56
423	213
415	306
415	181
418	457
418	279
418	31
457	418
457	277
457	492
425	90
425	183
425	360
426	198
426	411
426	110
427	343
427	499
427	445
499	427
499	32
499	50
429	146
429	223
429	308
432	104
432	270
432	455
432	478
433	214
433	148
433	409
433	83
439	296
439	188
443	454
443	384
443	190
447	248
447	321
449	378
449	356
449	175
462	3
462	396
469	176
478	432
478	12
478	20
480	10
480	127
483	186
483	241
485	322
485	72
492	364
492	310
492	457
496	497
496	35
497	496
497	168
497	14
498	274
498	360
